Date,Open,High,Low,Close,Adj Close
2011-11-09,124.23076599999999,124.53846000000001,121.153847,121.92308,94.851997
2011-11-10,123.692307,124.53846000000001,122.846153,123.53846000000001,96.108704
2011-11-11,124.92308,126.692307,124.846153,125.38461299999999,97.54496
2011-11-14,124.76923400000001,125.23076599999999,123.23076599999999,123.846153,96.348083
2011-11-15,123.307693,125.53846000000001,123.307693,124.61538700000001,96.946526
2011-11-16,123.61538700000001,125.0,122.46153999999999,122.692307,95.45043199999999
2011-11-17,122.92308,123.46153999999999,119.23076599999999,120.307693,93.59528399999999
2011-11-18,121.307693,121.92308,120.153847,120.38461299999999,93.655128
2011-11-21,119.07692,119.153847,116.92308,117.23076599999999,91.20153
2011-11-22,117.61538700000001,117.61538700000001,115.23076599999999,115.307693,89.705444
2011-11-23,114.692307,115.0,113.23076599999999,113.307693,88.149529
2011-11-25,113.53846000000001,115.53846000000001,113.07692,113.07692,87.969955
2011-11-28,117.153847,117.307693,112.92308,113.846153,88.568398
2011-11-29,114.692307,116.53846000000001,114.0,114.76923400000001,89.286552
2011-11-30,117.76923400000001,122.38461299999999,117.38461299999999,122.38461299999999,95.211067
2011-12-01,122.23076599999999,123.07692,121.0,122.38461299999999,95.211067
2011-12-02,123.38461299999999,125.38461299999999,123.38461299999999,123.76923400000001,96.28825400000001
2011-12-05,125.76923400000001,126.92308,124.46153999999999,125.61538700000001,97.72449499999999
2011-12-06,126.92308,130.15383899999998,126.692307,128.615387,100.05838
2011-12-07,128.307693,129.461533,127.153847,128.769226,100.17806999999999
2011-12-08,127.53846000000001,128.07692,125.0,125.46153999999999,97.60481300000001
2011-12-09,126.0,130.615387,125.846153,129.538467,100.77651999999999
2011-12-12,128.538467,129.692307,125.53846000000001,126.61538700000001,98.502441
2011-12-13,127.38461299999999,128.615387,125.38461299999999,126.307693,98.26308399999999
2011-12-14,125.692307,129.0,125.38461299999999,127.76923400000001,99.40010799999999
2011-12-15,129.384613,129.769226,127.61538700000001,129.15383899999998,100.477272
2011-12-16,130.307693,131.461533,130.07692,130.84616100000002,101.793869
2011-12-19,130.538467,131.538467,129.15383899999998,129.692307,100.896179
2011-12-20,131.15383899999998,133.769226,131.07692,132.92308,103.409607
2011-12-21,133.230774,136.692307,131.92308,136.07692,105.863197
2011-12-22,136.15383899999998,139.538467,135.769226,138.84616100000002,109.06568899999999
2011-12-23,138.615387,140.615387,138.07692,140.230774,110.15332
2011-12-27,139.84616100000002,140.0,138.538467,138.538467,108.82399699999999
2011-12-28,138.461533,138.615387,136.307693,137.15383899999998,107.73633600000001
2011-12-29,137.0,139.384613,136.84616100000002,139.0,109.18654599999999
2011-12-30,138.692307,139.07692,137.538467,137.769226,108.219757
2012-01-03,140.230774,142.307693,140.230774,141.230774,110.93884299999999
2012-01-04,140.84616100000002,143.07692,140.615387,142.769226,112.147301
2012-01-05,142.0,143.07692,140.692307,142.692307,112.08688400000001
2012-01-06,144.07692,144.538467,142.769226,143.461533,112.69113200000001
2012-01-09,144.15383899999998,145.230774,142.769226,145.07692,113.960075
2012-01-10,146.230774,146.538467,143.230774,144.0,113.114098
2012-01-11,142.692307,145.769226,142.307693,145.230774,114.080872
2012-01-12,145.84616100000002,146.15383899999998,144.307693,145.615387,114.383049
2012-01-13,144.461533,144.92308,143.07692,144.92308,113.83921799999999
2012-01-17,146.07692,146.92308,143.692307,144.15383899999998,113.23496200000001
2012-01-18,142.92308,146.538467,142.769226,146.307693,114.926819
2012-01-19,146.384613,147.615387,145.615387,147.307693,115.71228799999999
2012-01-20,144.692307,147.692307,143.692307,147.307693,115.71228799999999
2012-01-23,146.84616100000002,148.0,145.384613,145.692307,114.44346599999999
2012-01-24,144.92308,145.07692,144.230774,144.92308,113.83921799999999
2012-01-25,144.84616100000002,147.384613,144.538467,147.15383899999998,115.591522
2012-01-26,148.15383899999998,148.230774,146.0,146.692307,115.228951
2012-01-27,146.15383899999998,147.15383899999998,145.538467,146.384613,114.98726699999999
2012-01-30,144.84616100000002,145.615387,143.84616100000002,145.384613,114.201752
2012-01-31,146.0,146.230774,143.769226,143.92308,113.053688
2012-02-01,145.692307,146.615387,144.230774,144.384613,113.416206
2012-02-02,145.0,145.615387,143.84616100000002,144.230774,113.295441
2012-02-03,146.15383899999998,146.92308,145.538467,146.307693,114.926819
2012-02-06,146.07692,147.307693,145.769226,146.538467,115.108124
2012-02-07,146.307693,147.692307,145.461533,147.538467,115.893654
2012-02-08,147.615387,148.538467,146.769226,148.0,116.25618700000001
2012-02-09,148.538467,148.84616100000002,147.0,147.15383899999998,115.591522
2012-02-10,146.07692,146.230774,144.384613,145.230774,114.080872
2012-02-13,146.384613,146.769226,145.384613,146.692307,115.228951
2012-02-14,145.615387,146.84616100000002,144.615387,145.692307,114.44346599999999
2012-02-15,146.230774,146.307693,143.84616100000002,144.307693,113.35582
2012-02-16,145.07692,146.384613,144.615387,146.230774,114.86637900000001
2012-02-17,147.538467,148.615387,147.0,148.307693,116.497856
2012-02-21,149.384613,150.0,148.615387,149.307693,117.28337900000001
2012-02-22,149.461533,149.769226,147.538467,149.15383899999998,117.162582
2012-02-23,146.692307,149.0,146.15383899999998,148.538467,117.71116599999999
2012-02-24,148.92308,149.0,147.230774,148.0,117.284477
2012-02-27,146.307693,147.384613,146.0,146.692307,116.24812299999999
2012-02-28,147.07692,147.615387,146.07692,147.384613,116.79673799999999
2012-02-29,147.538467,148.07692,146.230774,146.538467,116.126236
2012-03-01,147.307693,147.615387,146.384613,147.07692,116.55291000000001
2012-03-02,147.230774,147.230774,145.384613,145.92308,115.63861100000001
2012-03-05,145.769226,146.0,144.07692,145.0,114.907059
2012-03-06,143.07692,143.15383899999998,140.92308,141.692307,112.285835
2012-03-07,142.92308,145.0,142.692307,144.384613,114.419395
2012-03-08,146.0,146.84616100000002,145.538467,146.384613,116.004318
2012-03-09,146.307693,147.538467,145.538467,146.461533,116.06525400000001
2012-03-12,146.84616100000002,147.615387,146.461533,147.15383899999998,116.613899
2012-03-13,147.692307,151.230774,146.84616100000002,150.692307,119.41803
2012-03-14,151.0,153.0,150.615387,152.230774,120.63717700000001
2012-03-15,152.84616100000002,155.384613,152.769226,155.07692,122.89265400000001
2012-03-16,155.84616100000002,156.15383899999998,153.92308,155.384613,123.136421
2012-03-19,154.461533,156.615387,154.307693,155.461533,123.19741100000002
2012-03-20,154.0,155.461533,153.692307,154.384613,122.34403999999999
2012-03-21,155.07692,156.307693,154.15383899999998,154.384613,122.34403999999999
2012-03-22,153.461533,153.538467,151.461533,152.692307,121.002922
2012-03-23,152.230774,153.15383899999998,151.538467,152.15383899999998,120.576195
2012-03-26,153.692307,154.692307,153.230774,154.230774,122.22209199999999
2012-03-27,154.769226,154.92308,153.92308,154.15383899999998,122.16109499999999
2012-03-28,154.0,161.538467,152.07692,153.92308,121.97828700000001
2012-03-29,152.461533,153.615387,151.615387,153.461533,121.612518
2012-03-30,154.384613,154.84616100000002,153.461533,154.384613,122.34403999999999
2012-04-02,154.07692,154.692307,153.07692,154.0,122.03922299999999
2012-04-03,153.615387,154.0,152.307693,153.538467,121.673477
2012-04-04,151.15383899999998,152.384613,150.92308,151.84616100000002,120.332397
2012-04-05,150.84616100000002,151.615387,149.692307,149.92308,118.80844099999999
2012-04-09,146.92308,148.230774,146.692307,147.692307,117.04061100000001
2012-04-10,147.07692,147.15383899999998,143.84616100000002,144.15383899999998,114.23651100000001
2012-04-11,146.307693,147.307693,146.0,146.230774,115.882355
2012-04-12,146.230774,148.615387,145.84616100000002,148.461533,117.6502
2012-04-13,147.538467,147.538467,145.07692,145.230774,115.089928
2012-04-16,146.0,147.15383899999998,145.0,145.384613,115.211876
2012-04-17,146.384613,148.92308,145.538467,148.769226,117.894043
2012-04-18,147.92308,148.769226,146.461533,146.92308,116.43103
2012-04-19,147.461533,148.07692,145.92308,147.230774,116.674866
2012-04-20,149.461533,151.07692,148.07692,148.92308,118.01596799999999
2012-04-23,146.615387,147.07692,145.692307,146.692307,116.24812299999999
2012-04-24,147.615387,150.769226,147.0,150.307693,119.11322
2012-04-25,152.07692,152.384613,149.384613,149.615387,118.56460600000001
2012-04-26,149.461533,151.615387,149.230774,150.92308,119.600876
2012-04-27,151.461533,152.84616100000002,150.769226,152.15383899999998,120.576195
2012-04-30,151.384613,151.692307,149.538467,150.615387,119.35706299999998
2012-05-01,150.615387,153.461533,149.692307,152.307693,120.698158
2012-05-02,151.692307,152.15383899999998,150.15383899999998,152.07692,120.515244
2012-05-03,152.307693,152.307693,150.538467,150.84616100000002,119.53989399999999
2012-05-04,150.461533,150.692307,148.07692,148.769226,117.894043
2012-05-07,147.307693,149.84616100000002,147.230774,148.615387,117.772125
2012-05-08,147.92308,148.692307,146.307693,148.07692,117.345413
2012-05-09,146.15383899999998,146.461533,144.15383899999998,145.461533,115.27280400000001
2012-05-10,147.07692,147.92308,146.230774,146.84616100000002,116.370071
2012-05-11,145.538467,148.230774,145.461533,146.230774,115.882355
2012-05-14,144.769226,144.92308,142.692307,143.07692,113.383072
2012-05-15,142.692307,143.615387,140.92308,141.538467,112.16393300000001
2012-05-16,145.307693,148.15383899999998,143.92308,146.15383899999998,115.821449
2012-05-17,145.769226,147.15383899999998,145.15383899999998,145.230774,115.089928
2012-05-18,145.769226,147.384613,145.0,145.769226,115.516655
2012-05-21,146.07692,147.615387,145.769226,147.07692,116.55291000000001
2012-05-22,147.384613,148.384613,146.615387,147.538467,116.91871599999999
2012-05-23,147.07692,147.769226,144.230774,147.538467,116.91871599999999
2012-05-24,147.307693,149.15383899999998,146.307693,148.07692,117.345413
2012-05-25,148.384613,149.384613,147.07692,147.692307,117.04061100000001
2012-05-29,148.384613,149.461533,147.692307,148.84616100000002,117.955025
2012-05-30,147.615387,147.692307,146.07692,146.461533,116.06525400000001
2012-05-31,146.230774,147.84616100000002,145.15383899999998,146.84616100000002,116.370071
2012-06-01,144.769226,146.07692,141.615387,142.615387,113.017357
2012-06-04,141.84616100000002,142.384613,138.84616100000002,139.615387,110.639954
2012-06-05,139.07692,140.769226,138.615387,140.307693,111.18858300000001
2012-06-06,141.461533,145.230774,140.84616100000002,145.230774,115.089928
2012-06-07,146.84616100000002,147.692307,145.384613,146.15383899999998,115.821449
2012-06-08,146.0,148.07692,145.384613,147.692307,117.04061100000001
2012-06-11,148.84616100000002,149.461533,146.692307,147.0,116.49203500000002
2012-06-12,147.384613,149.84616100000002,146.84616100000002,149.84616100000002,118.747452
2012-06-13,148.07692,150.307693,147.692307,149.0,118.076958
2012-06-14,148.92308,152.07692,148.0,151.692307,120.210449
2012-06-15,152.84616100000002,153.84616100000002,151.92308,153.84616100000002,122.25830800000001
2012-06-18,152.92308,153.692307,151.92308,151.92308,120.730019
2012-06-19,152.84616100000002,154.92308,152.692307,153.84616100000002,122.25830800000001
2012-06-20,153.84616100000002,155.0,152.692307,154.615387,122.869576
2012-06-21,153.769226,154.384613,149.692307,150.230774,120.40354199999999
2012-06-22,151.384613,153.15383899999998,150.07692,152.384613,122.129745
2012-06-25,149.84616100000002,150.769226,148.384613,150.15383899999998,120.34189599999999
2012-06-26,150.307693,153.07692,150.07692,152.307693,122.068161
2012-06-27,153.15383899999998,155.307693,153.0,154.84616100000002,124.102623
2012-06-28,153.230774,155.384613,152.84616100000002,155.384613,124.534126
2012-06-29,157.07692,160.307693,157.07692,160.307693,128.479782
2012-07-02,159.538467,160.15383899999998,156.0,157.615387,126.321991
2012-07-03,156.769226,157.692307,156.384613,157.15383899999998,125.952095
2012-07-05,156.461533,157.538467,156.07692,156.384613,125.33558700000002
2012-07-06,155.07692,155.84616100000002,153.461533,153.84616100000002,123.30113200000001
2012-07-09,153.769226,154.15383899999998,153.15383899999998,154.15383899999998,123.547729
2012-07-10,154.15383899999998,154.384613,150.0,150.92308,120.95844299999999
2012-07-11,151.384613,152.230774,150.307693,151.384613,121.328308
2012-07-12,150.0,151.07692,148.92308,149.538467,119.84870900000001
2012-07-13,150.07692,152.84616100000002,149.692307,152.07692,121.883179
2012-07-16,150.07692,150.84616100000002,149.461533,150.692307,120.77348300000001
2012-07-17,151.07692,152.692307,149.461533,151.692307,121.574959
2012-07-18,151.15383899999998,152.769226,150.692307,152.615387,122.314751
2012-07-19,153.384613,153.384613,151.07692,152.307693,122.068161
2012-07-20,153.0,156.692307,149.615387,152.84616100000002,122.49974099999999
2012-07-23,150.461533,154.84616100000002,150.15383899999998,154.538467,123.85598
2012-07-24,154.307693,154.538467,151.84616100000002,153.615387,123.116203
2012-07-25,154.307693,155.07692,153.692307,153.84616100000002,123.30113200000001
2012-07-26,155.384613,159.230774,155.07692,158.15383899999998,126.753548
2012-07-27,158.692307,161.538467,158.15383899999998,160.92308,128.973007
2012-07-30,159.92308,160.84616100000002,159.15383899999998,160.0,128.233215
2012-07-31,159.615387,160.692307,159.615387,159.615387,127.92491899999999
2012-08-01,160.461533,161.15383899999998,159.307693,159.461533,127.801598
2012-08-02,157.84616100000002,159.230774,155.384613,157.84616100000002,126.506973
2012-08-03,160.15383899999998,161.538467,159.769226,161.230774,129.219604
2012-08-06,161.307693,162.92308,160.769226,161.307693,129.281219
2012-08-07,162.615387,163.0,162.230774,162.461533,130.20603899999998
2012-08-08,161.92308,162.230774,160.769226,161.615387,129.527863
2012-08-09,161.07692,162.461533,161.07692,162.0,129.836075
2012-08-10,161.538467,162.307693,161.07692,162.307693,130.082703
2012-08-13,161.84616100000002,162.0,160.615387,161.461533,129.404572
2012-08-14,162.15383899999998,162.384613,160.769226,161.07692,129.09626799999998
2012-08-15,160.461533,161.769226,159.92308,161.230774,129.219604
2012-08-16,160.538467,162.615387,160.15383899999998,161.92308,129.774445
2012-08-17,161.692307,161.92308,161.07692,161.538467,129.466171
2012-08-20,161.15383899999998,161.692307,160.230774,161.0,129.034653
2012-08-21,161.307693,161.92308,160.0,160.384613,128.541443
2012-08-22,159.769226,160.538467,159.307693,159.84616100000002,128.109894
2012-08-23,159.538467,159.92308,158.692307,158.769226,127.246773
2012-08-24,158.384613,160.769226,158.07692,160.0,128.233215
2012-08-27,160.15383899999998,161.15383899999998,159.92308,160.384613,128.541443
2012-08-28,159.692307,160.92308,159.692307,160.07692,128.29483000000002
2012-08-29,160.15383899999998,161.15383899999998,160.07692,160.15383899999998,128.35643000000002
2012-08-30,159.384613,159.84616100000002,158.615387,158.769226,127.246773
2012-08-31,159.692307,160.230774,158.538467,159.307693,127.67833700000001
2012-09-04,158.692307,159.15383899999998,157.538467,157.769226,126.44528999999999
2012-09-05,158.07692,159.769226,157.769226,158.84616100000002,127.308403
2012-09-06,160.538467,164.0,160.384613,163.92308,131.37733500000002
2012-09-07,164.0,166.07692,163.84616100000002,166.07692,133.103592
2012-09-10,165.230774,166.538467,164.84616100000002,165.230774,132.425446
2012-09-11,165.307693,166.84616100000002,164.615387,166.07692,133.103592
2012-09-12,166.692307,168.692307,166.615387,168.384613,134.953125
2012-09-13,167.461533,171.07692,167.307693,169.384613,135.754486
2012-09-14,170.769226,172.07692,169.07692,170.07692,136.309402
2012-09-17,168.692307,169.615387,168.461533,169.615387,135.939468
2012-09-18,169.15383899999998,171.07692,168.92308,171.07692,137.11088600000002
2012-09-19,171.538467,173.0,171.15383899999998,172.538467,138.282242
2012-09-20,170.692307,172.84616100000002,170.15383899999998,172.538467,139.338303
2012-09-21,173.461533,174.538467,172.769226,173.307693,139.959503
2012-09-24,172.307693,172.692307,171.538467,172.0,138.903458
2012-09-25,172.230774,174.384613,171.538467,171.615387,138.592819
2012-09-26,170.461533,171.15383899999998,169.769226,170.0,137.28826899999999
2012-09-27,171.07692,175.84616100000002,170.230774,174.84616100000002,141.20193500000002
2012-09-28,175.15383899999998,176.615387,174.0,174.692307,141.077698
2012-10-01,174.84616100000002,176.92308,174.692307,175.461533,141.698914
2012-10-02,176.384613,176.84616100000002,174.692307,175.307693,141.57466100000002
2012-10-03,175.84616100000002,176.769226,174.769226,176.230774,142.320129
2012-10-04,176.538467,177.307693,175.15383899999998,176.538467,142.568604
2012-10-05,177.230774,178.307693,176.92308,177.84616100000002,143.624664
2012-10-08,175.92308,176.84616100000002,175.769226,176.307693,142.382248
2012-10-09,176.461533,176.692307,173.84616100000002,174.0,140.518585
2012-10-10,173.92308,174.92308,172.384613,172.538467,139.338303
2012-10-11,173.769226,174.692307,172.92308,173.15383899999998,139.835236
2012-10-12,173.692307,174.692307,172.384613,172.92308,139.64888
2012-10-15,173.384613,174.615387,173.0,174.15383899999998,140.64283799999998
2012-10-16,175.307693,176.0,173.615387,174.15383899999998,140.64283799999998
2012-10-17,175.15383899999998,176.307693,174.769226,176.230774,142.320129
2012-10-18,175.461533,177.538467,175.384613,175.461533,141.698914
2012-10-19,173.15383899999998,173.307693,168.230774,169.461533,136.85343899999998
2012-10-22,168.15383899999998,168.84616100000002,163.461533,166.92308,134.803421
2012-10-23,164.230774,164.615387,163.07692,163.692307,132.194321
2012-10-24,164.84616100000002,165.07692,163.384613,163.538467,132.070114
2012-10-25,165.384613,165.92308,161.769226,163.538467,132.070114
2012-10-26,163.0,164.615387,162.07692,162.384613,131.13828999999998
2012-10-31,163.538467,164.0,161.307693,162.0,130.827667
2012-11-01,161.769226,164.538467,161.692307,164.15383899999998,132.567032
2012-11-02,165.615387,166.769226,163.538467,163.92308,132.38069199999998
2012-11-05,163.07692,165.15383899999998,163.07692,164.692307,133.001892
2012-11-06,165.461533,167.538467,165.0,166.07692,134.120102
2012-11-07,164.307693,165.538467,162.07692,162.538467,131.262527
2012-11-08,162.769226,163.0,160.615387,160.692307,129.771591
2012-11-09,159.692307,163.84616100000002,159.230774,161.538467,130.454895
2012-11-12,161.84616100000002,162.615387,160.615387,160.692307,129.771591
2012-11-13,158.461533,161.15383899999998,158.230774,159.07692,128.467041
2012-11-14,159.461533,159.615387,153.461533,153.92308,124.304901
2012-11-15,153.07692,155.615387,153.07692,154.307693,124.615532
2012-11-16,154.615387,155.307693,152.84616100000002,155.0,125.17461399999999
2012-11-19,157.0,159.384613,156.84616100000002,158.92308,128.342804
2012-11-20,159.0,159.15383899999998,156.692307,158.615387,128.09433
2012-11-21,159.230774,159.538467,158.230774,159.07692,128.467041
2012-11-23,160.07692,161.84616100000002,159.461533,161.84616100000002,130.70341499999998
2012-11-26,160.615387,162.07692,160.538467,162.0,130.827667
2012-11-27,161.84616100000002,163.07692,160.384613,160.538467,129.647324
2012-11-28,159.615387,162.692307,157.692307,162.615387,131.324615
2012-11-29,163.384613,164.307693,161.15383899999998,162.538467,131.262527
2012-11-30,162.615387,163.538467,161.84616100000002,162.538467,131.262527
2012-12-03,162.92308,163.307693,160.0,160.15383899999998,129.3367
2012-12-04,160.538467,161.615387,159.307693,160.461533,129.585251
2012-12-05,160.84616100000002,164.307693,160.461533,163.307693,131.88374299999998
2012-12-06,163.07692,164.538467,162.15383899999998,164.384613,132.753403
2012-12-07,164.92308,165.230774,163.384613,165.07692,133.312531
2012-12-10,164.84616100000002,165.384613,164.307693,164.538467,132.87763999999999
2012-12-11,165.230774,167.307693,164.307693,165.461533,133.62309299999998
2012-12-12,166.230774,168.84616100000002,165.92308,167.538467,135.300354
2012-12-13,167.230774,168.615387,165.769226,166.307693,134.306427
2012-12-14,166.230774,167.384613,165.769226,166.307693,134.306427
2012-12-17,166.84616100000002,168.84616100000002,166.84616100000002,168.692307,136.232239
2012-12-18,168.07692,168.538467,164.692307,166.84616100000002,134.741287
2012-12-19,166.461533,166.615387,161.307693,161.615387,130.517075
2012-12-20,160.84616100000002,163.384613,160.538467,161.92308,131.958908
2012-12-21,160.307693,161.461533,158.15383899999998,160.615387,130.89314299999998
2012-12-24,159.92308,161.230774,159.615387,160.15383899999998,130.517075
2012-12-26,160.07692,161.07692,159.307693,159.769226,130.203598
2012-12-27,160.0,160.538467,157.07692,159.15383899999998,129.702072
2012-12-28,157.307693,159.307693,157.15383899999998,157.230774,128.134872
2012-12-31,156.07692,161.538467,155.84616100000002,161.461533,131.582748
2013-01-02,165.461533,165.692307,163.07692,164.15383899999998,133.77688600000002
2013-01-03,165.230774,165.307693,161.92308,162.307693,132.272308
2013-01-04,163.15383899999998,163.538467,162.461533,163.07692,132.899155
2013-01-07,162.769226,163.230774,161.230774,162.538467,132.460342
2013-01-08,162.307693,162.461533,159.07692,160.769226,131.01856999999998
2013-01-09,161.84616100000002,162.07692,161.0,161.15383899999998,131.332001
2013-01-10,161.84616100000002,163.307693,161.230774,162.84616100000002,132.711182
2013-01-11,163.230774,163.384613,161.692307,162.538467,132.460342
2013-01-14,162.92308,163.384613,162.07692,162.461533,132.397705
2013-01-15,161.84616100000002,163.15383899999998,161.615387,163.07692,132.899155
2013-01-16,162.692307,163.07692,162.0,162.461533,132.397705
2013-01-17,163.230774,165.692307,162.461533,163.84616100000002,133.526108
2013-01-18,168.769226,170.692307,166.07692,169.538467,138.16503899999998
2013-01-22,170.615387,170.769226,168.461533,169.307693,137.97699
2013-01-23,169.07692,169.461533,167.307693,168.769226,137.53813200000002
2013-01-24,168.92308,170.692307,168.84616100000002,169.615387,138.227692
2013-01-25,171.384613,171.615387,170.07692,171.461533,139.732254
2013-01-28,172.615387,173.384613,171.230774,173.07692,141.048691
2013-01-29,173.0,173.692307,172.307693,173.07692,141.048691
2013-01-30,173.230774,173.461533,171.0,171.0,139.35611
2013-01-31,170.84616100000002,172.307693,170.615387,171.384613,139.669571
2013-02-01,172.538467,174.15383899999998,171.692307,174.0,141.800949
2013-02-04,172.384613,173.0,171.384613,171.615387,139.85759
2013-02-05,172.92308,174.0,172.692307,173.384613,141.299423
2013-02-06,172.84616100000002,173.07692,171.615387,172.615387,140.67254599999998
2013-02-07,173.07692,173.15383899999998,171.307693,172.92308,140.92334
2013-02-08,173.07692,173.538467,172.692307,173.07692,141.048691
2013-02-11,173.0,173.15383899999998,171.92308,172.692307,140.735275
2013-02-12,172.92308,174.230774,172.92308,173.692307,141.55024699999998
2013-02-13,177.769226,180.615387,177.230774,179.92308,146.62796
2013-02-14,178.84616100000002,180.692307,177.769226,180.07692,146.753265
2013-02-15,180.615387,181.15383899999998,178.692307,179.15383899999998,146.001068
2013-02-19,180.15383899999998,182.692307,180.07692,182.692307,148.88476599999998
2013-02-20,182.384613,182.692307,179.615387,180.07692,146.753265
2013-02-21,178.307693,179.615387,177.84616100000002,178.92308,147.00611899999998
2013-02-22,179.615387,180.384613,178.692307,179.92308,147.827728
2013-02-25,180.769226,181.0,175.461533,175.461533,144.162048
2013-02-26,176.692307,178.07692,176.230774,177.307693,145.678925
2013-02-27,177.07692,180.0,176.92308,179.769226,147.701355
2013-02-28,179.769226,180.461533,178.461533,178.615387,146.753357
2013-03-01,177.07692,179.538467,176.92308,178.384613,146.563736
2013-03-04,178.07692,179.07692,177.15383899999998,179.0,147.069305
2013-03-05,180.461533,182.384613,180.307693,181.461533,149.09176599999998
2013-03-06,183.384613,183.384613,182.07692,182.07692,149.597397
2013-03-07,182.307693,183.307693,182.07692,182.15383899999998,149.660599
2013-03-08,183.538467,183.84616100000002,182.15383899999998,182.84616100000002,150.229431
2013-03-11,182.230774,182.692307,180.384613,181.692307,149.281372
2013-03-12,181.461533,181.538467,179.461533,180.07692,147.95408600000002
2013-03-13,180.307693,180.92308,180.0,180.692307,148.459778
2013-03-14,181.15383899999998,182.769226,180.84616100000002,182.230774,149.723816
2013-03-15,180.307693,182.461533,179.692307,180.307693,148.143784
2013-03-18,178.230774,179.615387,177.92308,178.84616100000002,146.942902
2013-03-19,179.230774,179.692307,178.230774,179.384613,147.385345
2013-03-20,182.538467,183.07692,179.461533,180.461533,148.270157
2013-03-21,180.15383899999998,181.538467,179.15383899999998,179.15383899999998,147.195724
2013-03-22,179.384613,180.0,179.07692,179.769226,147.701355
2013-03-25,180.384613,180.615387,177.307693,178.769226,146.87974499999999
2013-03-26,179.0,179.230774,177.0,177.84616100000002,146.12133799999998
2013-03-27,177.07692,178.0,175.769226,177.692307,145.994904
2013-03-28,178.0,178.461533,176.84616100000002,177.84616100000002,146.12133799999998
2013-04-01,177.15383899999998,177.692307,176.692307,177.538467,145.868546
2013-04-02,178.230774,179.769226,177.692307,179.538467,147.511749
2013-04-03,179.84616100000002,180.0,176.307693,176.92308,145.3629
2013-04-04,177.0,177.92308,176.615387,177.538467,145.868546
2013-04-05,175.384613,176.461533,175.07692,176.384613,144.920502
2013-04-08,177.307693,177.84616100000002,175.615387,177.84616100000002,146.12133799999998
2013-04-09,178.84616100000002,178.84616100000002,176.15383899999998,177.384613,145.74211100000002
2013-04-10,177.692307,181.92308,177.384613,181.384613,149.028534
2013-04-11,181.15383899999998,182.461533,180.230774,181.461533,149.09176599999998
2013-04-12,180.692307,181.461533,179.461533,180.461533,148.270157
2013-04-15,179.07692,179.230774,175.461533,175.461533,144.162048
2013-04-16,177.461533,177.692307,176.15383899999998,177.692307,145.994904
2013-04-17,176.615387,177.15383899999998,174.230774,175.07692,143.846069
2013-04-18,175.07692,175.769226,173.615387,174.384613,143.277252
2013-04-19,168.769226,169.461533,166.230774,167.307693,137.46276899999998
2013-04-22,166.692307,166.769226,162.384613,164.230774,134.93469199999998
2013-04-23,165.769226,166.84616100000002,164.307693,165.384613,135.882706
2013-04-24,166.84616100000002,169.461533,166.538467,168.92308,138.789978
2013-04-25,170.84616100000002,171.0,168.538467,168.84616100000002,138.726791
2013-04-26,169.07692,172.307693,169.0,170.84616100000002,140.36996499999998
2013-04-29,171.615387,171.692307,169.230774,171.307693,140.749191
2013-04-30,171.461533,172.15383899999998,170.84616100000002,171.461533,140.87561000000002
2013-05-01,170.0,171.92308,170.0,170.384613,139.990829
2013-05-02,171.15383899999998,171.692307,170.384613,171.692307,141.065231
2013-05-03,173.615387,175.769226,173.461533,173.615387,142.645248
2013-05-06,173.538467,174.15383899999998,171.692307,173.692307,142.708466
2013-05-07,174.538467,175.307693,174.0,174.461533,143.340454
2013-05-08,174.461533,177.07692,174.0,177.0,145.426086
2013-05-09,176.84616100000002,177.692307,174.538467,175.230774,143.97245800000002
2013-05-10,175.15383899999998,176.230774,173.769226,176.15383899999998,144.730927
2013-05-13,175.84616100000002,176.0,174.0,175.769226,144.414871
2013-05-14,175.769226,177.461533,175.461533,177.0,145.426086
2013-05-15,177.230774,178.84616100000002,176.230774,178.769226,146.87974499999999
2013-05-16,177.692307,179.615387,177.692307,179.0,147.069305
2013-05-17,179.0,180.615387,178.461533,180.461533,148.270157
2013-05-20,180.461533,181.384613,180.230774,181.307693,148.965363
2013-05-21,181.461533,182.92308,181.461533,182.0,149.53416399999998
2013-05-22,182.92308,185.615387,182.692307,183.538467,150.798203
2013-05-23,180.92308,182.692307,180.384613,182.0,149.53416399999998
2013-05-24,180.769226,182.07692,180.692307,181.0,148.71258500000002
2013-05-28,182.84616100000002,183.384613,181.384613,181.538467,149.154968
2013-05-29,180.15383899999998,182.307693,180.0,181.84616100000002,149.407745
2013-05-30,181.384613,182.769226,180.769226,181.538467,149.154968
2013-05-31,181.461533,183.0,179.307693,179.384613,147.385345
2013-06-03,179.769226,182.92308,179.384613,181.84616100000002,149.407745
2013-06-04,181.461533,182.769226,180.07692,182.0,149.53416399999998
2013-06-05,181.15383899999998,181.384613,178.538467,179.384613,147.385345
2013-06-06,178.84616100000002,179.92308,177.692307,179.84616100000002,147.764542
2013-06-07,181.07692,184.230774,180.538467,183.538467,150.798203
2013-06-10,183.692307,184.0,181.84616100000002,182.92308,150.292542
2013-06-11,180.692307,182.230774,180.615387,181.384613,149.028534
2013-06-12,182.307693,182.538467,180.15383899999998,180.769226,148.522903
2013-06-13,180.384613,183.0,179.538467,182.15383899999998,149.660599
2013-06-14,182.15383899999998,182.692307,180.461533,180.92308,148.64941399999998
2013-06-17,182.692307,183.461533,181.92308,182.84616100000002,150.229431
